Código,Nombre,Dirección,C.P.,Municipio,Pedanía,Teléfono,Fax,Email,URL Real,URL Corta,Latitud,Longitud,Descripción,Foto 1,Foto 2,Foto 3,Foto 4,Foto 5,Foto 6,Foto 7,Foto 8,Foto 9,Foto 10,Foto 11,Foto 12,Foto 13,Foto 14
92,Museo del Esparto,El Garrobillo - Cabezo de la Cruz,30889,Águilas,EL GARROBILLO,609 628 784,,,,,-15.210.869,374.756.025,"<p>Se centra, sobre todo, en el trabajo individual del esparto, destacando la gran importancia que tuvo a principios del siglo XX a nivel nacional.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/aguilasespartointerior_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/aguilasespartofachada_g.jpg,,,,,,,,,,,,
6994,Museo del Esparto y Antiguedades,Palacete de VillaRías,30600,Archena,ARCHENA,629627039,,,,,-1.298.198,38.117.592,"<p>Museo del Esparto y Antig&uuml,edades de Archena, est&aacute, &nbsp,ubicado en el Palacete de Villa-R&iacute,as, en el jard&iacute,n con el mismo nombre, considerado Bien de Inter&eacute,s Cultural. Es un espacio en el que se puede revivir la antigua actividad espartera y cer&aacute,mica del municipio del siglo XVIII hasta mediados del siglo XX. Entre sus muestras podemos encontrar gran variedad de objetos y utensilios utilizados para la agricultura de anta&ntilde,o, as&iacute, como numerosas manualidades realizadas en esparto y monumentos del municipio realizados con el material mencionado.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-6994-1p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-6994-5p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-6994-4p_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-6994-3p_g.jpg,,,,,,,,,,
88,Museo del Ferrocarril,Pza. Industria (Estación Renfe Murcia del Carmen),30002,Murcia,MURCIA,968 255 475 /616 178 000,,,,,4204887,664226,"<p><span style='font-size:16px'>Situado en los antiguos almacenes para materiales de ferrocarril, se accede cruzando el and&eacute,n de la Estaci&oacute,n de Ferrocarril del Carmen por las v&iacute,as.<br /><br />La exposici&oacute,n se divide en tres salas adem&aacute,s de la entrada en la que se representa una antigua estaci&oacute,n de ferrocarril:<br /><br />- En la primera sala se pueden encontrar dos maquetas, la m&aacute,s antigua a escala H0 y otra realizada artesanalmente. Adem&aacute,s se exponen gran cantidad de objetos ferroviarios como tel&eacute,fonos, calentadores, faroles de se&ntilde,ales etc. usados antiguamente, adem&aacute,s del gabinete telef&oacute,nico.<br /><br />- En La segunda sala se pueden observar una maqueta Markl&iuml,n de escala H0 y una Ibertr&eacute,n a escala N. Todas las maquetas se encuentran decoradas y ambientadas con entorno ferroviario y reproducciones a escala de edificios, algunos reales, como La Estaci&oacute,n del Carmen.<br /><br />Las vitrinas muestran documentos antiguos y curiosos,adem&aacute,s de herramientas, trajes de &eacute,poca y reproducciones de trenes desde el ferrocarril de vapor hasta la actualidad.<br /><br />- El anexo contiene la videoteca, biblioteca, objetos diversos y documentaci&oacute,n de archivo hist&oacute,rico.<br /><br />En el jard&iacute,n exterior de acceso muestra otras piezas ferroviarias como discos, marmitas de agujas o postes.</span></p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/ferrocarril-accesomuseo_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/ferrocarri-detall-maqueta3_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/ferrocarri-detall-maqueta5_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/ferrocarri-detall-maqueta6_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/ferrocarri-palan-enclava_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/ferrocarri-gabin-circulacion_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/ferrocarri-gatotelesc_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/ferrocarri-maquetayfotos_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/ferrocarri-museoin_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/ferrocarri-ferroprucalef_g.jpg,,,,
6,Museo del Ferrocarril,Estación de RENFE de Águilas,30880,Águilas,AGUILAS,667 501 488,968 411 068,labradorcico@terra.es,www.aguilas.es,,-15.725.131,374.096.358,"<p>Creado en 1985 por la Asociaci&oacute,n de Amigos del Ferrocarril El Labradorcico de &Aacute,guilas, se encuentra ubicado en la planta s&oacute,tano del Edificio de Viajeros de la Estaci&oacute,n de Ferrocarril de &Aacute,guilas.<br /><br />Ocupa un local que, en tiempos de la compa&ntilde,&iacute,a inglesa <strong>The Great Southern of Spain Railway</strong> (G.S.S.R.) concesionaria de la l&iacute,nea de ferrocarril de Lorca a Baza y &Aacute,guilas (LBA), era utilizado como archivo y caja fuerte de dicha compa&ntilde,&iacute,a.<br /><br />En la sala principal del Museo, de gruesos muros de ladrillo macizo sentado y visto y techos en forma de b&oacute,veda, con gran n&uacute,mero de interesantes y nost&aacute,lgicas fotograf&iacute,as relacionadas con la <strong>historia del ferrocarril de Lorca a Baza y &Aacute,guilas</strong> y de la poblaci&oacute,n de &Aacute,guilas de finales del siglo XIX.<br /><br />Tambi&eacute,n existen gran cantidad de instrumentos y objetos utilizados en la explotaci&oacute,n ferroviaria de tiempos pasados como son faroles de llama, relojes, gorras de uniforme, aparatos y herramientas de talleres y v&iacute,as, etc. A destacar una <strong>maqueta a escala 1:22 que es la m&aacute,s grande del mundo</strong>. La colecci&oacute,n cuenta con cerca de 500 objetos.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/ag-muse-maqueta2_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/ag-muse-paint_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/ag-muse-maqueta_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/ag-muse-maqueta4_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/ag-muse-olla_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/ag-muse-termo_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/ag-muse-maqueta3_g.jpg,,,,,,,
7,Museo del Fútbol Aguileño,"Muñoz Calero, 22",30880,Águilas,AGUILAS,968 413 906,968 413 906,,,,-158.746,3.740.494,"<p>Este museo surge en 1996 como fruto de la celebraci&oacute,n del Centenario del F&uacute,tbol Aguile&ntilde,o. Alberga gran cantidad de objetos relacionados con el mundo del f&uacute,tbol tanto a nivel regional como nacional.</p><p>Destacan diversas equipaciones de los primeros a&ntilde,os del f&uacute,tbol en &Aacute,guilas, un silbato del introductor del f&uacute,tbol en este pueblo, actas notariales, m&aacute,s de 600 fotograf&iacute,as, etc.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/32001i1_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/32001i3_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/32001i2_g.jpg,,,,,,,,,,,
6105,MUSEO DEL TAMBOR,"Plaza de la Iglesia, bajo",30440,Moratalla,,,,tamboresmoratalla@gmail.com,http://www.tamboresmoratalla.es/,,-1.892.886,38.190.914,"<p>Exposici&oacute,n permanente inaugurada el 18-03-2017 por la Asociaci&oacute,n de Tamboristas de Moratalla. El visitante podr&aacute, realizar y conocer a trav&eacute,s de un amplio recorrido por la historia de los tambores, la tradici&oacute,n, artesan&iacute,a e informaci&oacute,n detallada de costumbres y redobles.</p><p>Moratalla, es el &uacute,nico pueblo donde el tamborista toca este instrumento puramente artesanal con la cara tapada, cada tambor tiene un sonido caracter&iacute,stico, redobla de forma personal e individual y viste t&uacute,nicas que adoptan los m&aacute,s variados colores y combinaciones. Los d&iacute,as de toque del tambor son Jueves Santo, Viernes Santo y Domingo de Resurrecci&oacute,n durante todo el d&iacute,a.<br />&nbsp,<br />Los Tambores de Moratalla es una fiesta declarada de Inter&eacute,s Tur&iacute,stico Regional.&nbsp, &nbsp,</p><p>&nbsp,</p><p>&nbsp,</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-6105-1p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-6105-2p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-6105-3p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-6105-7p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-6105-5p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-6105-6p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-6105-4p_g.jpg,,,,,,,
141,Museo del Teatro Romano,"Pza. del Ayuntamiento, 9",30202,Cartagena,CARTAGENA,968 50 48 02,,,www.teatroromanocartagena.org,,-984.239,37.599.461,"<p>El Museo ha surgido para dar respuesta a la necesidad de un espacio muse&iacute,stico en el que reunir a la totalidad de las piezas halladas durante las sucesivas excavaciones del Teatro Romano.</p><p>El Museo, obra del arquitecto <strong>Rafael Moneo</strong>, incorpora el Palacio de Riquelme y la Iglesia de Santa Mar&iacute,a la Vieja en el conjunto, convirtiendo el Teatro en la &uacute,ltima y m&aacute,s notable pieza presentada en el Museo.</p><p>A trav&eacute,s de estos espacios expositivos, iluminados por un complejo sistema de lucernarios, se guiar&aacute, al visitante desde las partes m&aacute,s bajas de la ciudad hasta el interior del teatro romano.</p><p>Disfruta de la <strong>Visita Virtual</strong>. <a href='https://my.matterport.com/show/?m=9a37tsSRHqB'>Clic aqu&iacute,</a><br /><br />&nbsp,</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-141-8p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-141-9p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-141-2p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-141-10p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-141-12p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-141-5p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-141-15p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-141-13p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-141-14p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-141-3p_g.jpg,,,,
79,Museo del Vino de Bullas,"Avda. de Murcia, 75",30180,Bullas,BULLAS,968 657 211,,museodelvino@bullas.es,http://rvbullas.es/rutadelvino/portfolio/museo-del-vino/,,-1.664.544,38.051.179,"<p>El Museo del Vino de Bullas est&aacute, situado en una antigua bodega del siglo XIX que pertenec&iacute,a a la familia Melgares de Aguilar. Su producci&oacute,n anual de la bodega era de unos 350.000 litros de vino, repartidos en 115 tinajas, lo que la hac&iacute,a una de las de mayor tama&ntilde,o y capacidad de toda Murcia.</p><p>En sus m&aacute,s de 1.400 m2 se muestran los procesos seguidos en torno a la elaboraci&oacute,n del vino. La bodega conserva gran parte de de sus elementos originales, por lo que se convierte en el lugar ideal para ilustrar y dar a conocer de manera did&aacute,ctica y amena toda la actividad vitivin&iacute,cola, tanto actual como pasada, del &aacute,rea que abarca la Denominaci&oacute,n de Origen Protegida &quot,Bullas&quot,.</p><p>El Museo del Vino cuenta, adem&aacute,s, con una sala de exposiciones temporales y una tienda en la que se pueden adquirir los diferentes vinos producidos en el territorio.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-79-1p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-79-2p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-79-3p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-79-4p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-79-5p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-79-12p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-79-7p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-79-8p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-79-9p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-79-10p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-79-11p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-79-6p_g.jpg,,
93,Museo Etnográfico Carlos Soriano,"Pza. de la Ermita, s/n",30509,Molina de Segura,EL LLANO,968 692 019,968 692 019,museo@molinadesegura.es,,,-1.243.896,38.076.557,"<p><strong>Descripci&oacute,n</strong></p><p>Se encuentra situado en la Casa Solariega del D. Carlos Soriano, ilustre abogado de Molina. Esta fue rehabilitada as&iacute, como la ermita anexa.</p><p>La casa pertenece al conjunto que formaba parte de la colonia agr&iacute,cola que D. Carlos Soriano fund&oacute, y que exig&iacute,a exig&iacute,a la construcci&oacute,n de viviendas para los colonos, una ermita o iglesia, una escuela y un almac&eacute,n comunal. Se conserva, en estado ruinoso la escuela que data de 1887. En 1892 se abre la peque&ntilde,a ermita que ahora forma parte del museo. Junto a la Casa de D. Carlos se encontraban 6 casas de colonos.</p><p><strong>Planta Baja</strong></p><p>Sala I. Vest&iacute,bulo: Destacamos una vitrina donde se exponen restos arqueol&oacute,gicos encontrados en las prospecciones realizadas en el municipio. Destacan molinos barquiformes arg&aacute,ricos, cer&aacute,mica ib&eacute,rica y romana.Tambi&eacute,n encontramos una zona de tinajero y el arranque de las escaleras a la primera planta.</p><p>Sala II. Cocina: Destaca una vitrina con r&eacute,plicas de arqueolog&iacute,a experimental realizadas en silex (hoz con dientes de silex, arco con flechas del Calcol&iacute,tico...) La cocina esta ambientada con el mobiliario y menaje t&iacute,pico de la &eacute,poca. Tambi&eacute,n encontramos otro tinajero y un chinero.</p><p><strong>Primera Planta</strong></p><p>El dormitorio principal reproduce el ambiente burgu&eacute,s del siglo XIX con cama de copete y mesilla de nogal, cuna, lavabo de caoba y cofre. En la cama s&aacute,banas bordadas y cubierta de novia. En la sala donde muere la escalera, se exponen en vitrinas, trajes de labor y lujo t&iacute,picos de la huerta de Murcia. En otras vitrinas se exhiben complementos como pa&ntilde,oletas, enaguas y cucos.</p><p>Otra de las salas contiene miniaturas realizadas por Juan de Dios Arnaldos, vecino de la pedan&iacute,a. En ellas vemos diversos aperos tradicionales de labranza y recreaciones de algunas labores agr&iacute,colas y oficios donde se aprovecha la fuerza del agua (fragua, bat&aacute,n, molino harinero, norias, artes...)</p><p>&nbsp,</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/MUSEOS_1_93_1_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/MUSEOS_1_93_2_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-93-5p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/MUSEOS_1_93_4_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/MUSEOS_1_93_3_g.jpg,,,,,,,,,
59,Museo Etnológico de la Huerta de Alcantarilla,"Avda. Príncipe, s/n",30820,Alcantarilla,ALCANTARILLA,968 893 866,,museodelahuerta@ayto-alcantarilla.es,http://www.museodelahuerta.es/,,-1.211.592,37.976.862,"<p>&iquest,C&oacute,mo es la vida de los huertanos? &iquest,Cu&aacute,les son sus costumbres? Estas son algunas de las claves que desvela el Museo de la Huerta de Alcantarilla, que dispone de la popular Noria de Alcantarilla adem&aacute,s de la recreaci&oacute,n de una t&iacute,pica barraca. Adem&aacute,s de eso, contiene piezas &uacute,nicas como lebrillos de la Cartuja, plateras, loza y Cristal de la f&aacute,brica Valarino de Cartagena, aperos de labranza, una colecci&oacute,n de abanicos o trajes antiguos de los huertanos.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-59-2p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-59-3p_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-59-7p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-59-5p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-59-6p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-59-4p_g.jpg,,,,,,,,
100,Museo Etnológico de Roche,"Avda. M. Cano Vicedo, s/n",30369,La Unión,ROCHE,968 541 614,,,,,4166578,683378,"<p><strong>Ubicaci&oacute,n</strong>.- El Centro Social de Roche es un edificio de reciente construcci&oacute,n que dispone de sal&oacute,n de actos, cafeter&iacute,a y otras dependencias. Una planta noble se dedica a la exposici&oacute,n.<br /><br /><strong>La colecci&oacute,n</strong>.- Adem&aacute,s de centro de interpretaci&oacute,n del municipio de La Uni&oacute,n, encontramos una gran muestra etnol&oacute,gica de los utensilios de la vida cotidiana de sus habitantes. Esta exposici&oacute,n permanente de etnolog&iacute,a la compone la serie de utillaje entre los que se encuentran los enseres dom&eacute,sticos dedicados a iluminaci&oacute,n, pesos y medidas, objetos de cer&aacute,mica y vidrio, vestimenta, aperos agr&iacute,colas y recipientes de esparto.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/launionetnologico_g.jpg,,,,,,,,,,,,,
8743,Museo Fundación Boyer Tresaco,"C/Gran Vía, Km. 0,5 - Urb. Los Cubanitos",30380,La Manga,LA MANGA Cartagena,689 664 326,,info@fundaciónboyertresaco.org,,,-713.179,37.640.588,"<p>Situado a la entrada de La Manga, el Museo Fundaci&oacute,n Boyer Tresaco, expone la obra de este artistas at&iacute,pico, pues en su proceso vital pas&oacute, de ser auditor de cuentas, a&nbsp,alejarse del mundo, recluido en un monasterio, y finalmente dedicarse al arte.</p><p>La fundaci&oacute,n es un binomio entre arte y proyecto social, y as&iacute, en la sala se expone su obra de la serie SIN, en la que personas sin techo completaron la obra del artista con frases y reflexiones sobre el sentido de la existencia. Adem&aacute,s se completa con fondos de obras de otras importantes figuras del arte contempor&aacute,neo, como su colecci&oacute,n de originales de Andy Warhol.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-8743-2p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-8743-3p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-8743-4p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-8743-5p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-8743-6p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-8743-1p_g.jpg,,,,,,,,
43,Museo Hidráulico Molinos del Río,"Calle Molinos, 1",30002,Murcia,MURCIA,968 35 86 00 Ext. 50666,,museo.molinosdelrio@yto-murcia.es,www.molinosdelrio.org,,-1.130.448,37.982.224,"<p><span style='font-size:16px'>El Museo de los Molinos de R&iacute,o es uno de los mayores complejos molineros de Europa. Se sit&uacute,a sobre el r&iacute,o Segura. Se trata de una instalaci&oacute,n rehabilitada en 1989, por el arquitecto Juan Navarro Baldeweg como Museo Hidr&aacute,ulico. Conserva la maquinaria y las piezas de veinticuatro molinos.<br />La Sala Caballerizas tiene exposiciones temporales. Actualmente en reforma.<br /><br /><strong>&Eacute,POCA:</strong> Siglo XVIII-XX<br /><strong>ESTILO:</strong> Barroco y contempor&aacute,neo</span></p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-43-1_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-43-4p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-43-3p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-43-2_g.jpg,,,,,,,,,,
4800,MUSEO HORNO DEL CONCEJO Y CASA DEL FOLCLORE,"C/ Cid Campeador, 2 - Esquina calle del Castillo",30500,Molina de Segura,MOLINA DE SEGURA,,,,,,-1.212.500,38.050.525,"<p>&iquest,Sab&iacute,as que en Molina podr&aacute,s conocer c&oacute,mo es el horno m&aacute,s antiguo que hab&iacute,a en esta localidad? Su rehabilitaci&oacute,n dio lugar al Museo Horno del Concejo y la Casa del Folclore.Fue el &uacute,nico horno de la ciudad hasta el siglo XVIII. Mantiene su estructura original realizada con la t&eacute,cnica del tapial destacando su impresionante horno de estilo moruno.<br />Su historia se remonta como m&iacute,nimo a la Edad Media. La referencia m&aacute,s antigua se encuentra en 1491 con la fundaci&oacute,n del mayorazgo de los V&eacute,lez por parte de los Reyes Cat&oacute,licos. Perteneci&oacute, al Concejo de Molina del que pas&oacute, al marqu&eacute,s de los V&eacute,lez. Paso por diversas manos manteni&eacute,ndose su uso hasta los a&ntilde,os 70 del siglo XX.<br />El espacio acoge actualmente un museo que muestra la historia del mismo, los recuerdos de las gentes que lo usaron, la labor del panadero y el fascinante universo del pan.<br />Tambi&eacute,n alberga la Casa del Folclore donde se muestran las tradiciones, m&uacute,sicas y bailes populares de Molina de Segura.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/MUSEOS_1_4800_1_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/MUSEOS_1_4800_2_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-4800-5_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-4800-4_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-4800-3_g.jpg,,,,,,,,,
24,Museo Mariano Virgen del Castillo,Explanada del Santuario del Castillo.,30510,Yecla,YECLA,968 79 00 95 - 696 51 06 01 - 968 79 48 50,,info@asociaciondemayordomos.com,http://www.asociaciondemayordomos.com,,-11.207,386.094.041,"<p>El edificio donde se sit&uacute,a este Museo, <strong>junto al Santuario del Castillo</strong>, sirvi&oacute, de alojamiento a los Franciscanos a modo conventual. Siguiendo un proyecto de Antonio Mart&iacute,nez Prats, se ha edificado un moderno edificio, abierto al p&uacute,blico recientemente, donde en su sala de exposiciones, situada en la segunda planta se pueden contemplar <strong>todo tipo de objetos relacionados con las Fiestas Patronales</strong> que se celebran en el mes de diciembre, en honor de la Pur&iacute,sima Concecpi&oacute,n. En el claustro se expone la carroza de la Virgen.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00001120032_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-24-5p_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00001120034_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/00001120033_g.jpg,,,,,,,,,,
56,Museo Militar. Sección Delegada del Museo Militar Regional de Cartagena,"Pza. Puerta de la Serreta, s/n",30201,Cartagena,CARTAGENA,968 501 300,968 321 096,museomilitarct@et.mde.es,,,-984.961,37.604.705,"<p>El edificio del Real Parque y Maestranza de Artiller&iacute,a fue construido por orden del rey Carlos III. Su arquitectura es la t&iacute,pica de las construcciones militares del S. XVIII tan ampliamente representada en la ciudad. El edificio qued&oacute, casi destruido tras la voladura sufrida al final de la insurrecci&oacute,n de la Guerra Cantonal en 1874 y no fue reconstruido hasta principios del siglo XX. Las fachadas laterales conservan mejor el aspecto primitivo del edificio.</p><p>Actualmente es sede del Archivo Municipal y del Museo Hist&oacute,rico Militar que muestra a trav&eacute,s de planos, maquetas y documentos la historia de este arma y su vinculaci&oacute,n con la ciudad desde 1508. Adem&aacute,s alberga una variada y extensa colecci&oacute,n de piezas de artiller&iacute,a, tanto de campa&ntilde,a como de costa, contra carro, antia&eacute,rea o de monta&ntilde,a, tambi&eacute,n una gran cantidad de municiones, tel&eacute,metros, uniformes, recuerdos y una colecci&oacute,n de miniaturas militares que ha obtenido dos veces el r&eacute,cord Guinness, por la cantidad de piezas exhibidas.</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-56-1p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-56-2p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-56-6p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-56-4p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-56-5p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-56-3p_g.jpg,,,,,,,,
36,Museo Minero,"C/ Mayor, 55, Edificio del Liceo de Obreros",30360,La Unión,LA UNIÓN,968 541 614,,turismo@ayto-launion.com,,,4165786,687243,"<p><strong>El edificio.</strong>- La Casa del Pi&ntilde,&oacute,n es un edificio centenario obra del arquitecto Pedro Cerd&aacute,n y Victor Beltr&iacute,, construido en 1905.<br /><br /><strong>La colecci&oacute,n. </strong>- Constituye sin duda una referencia obligada en la historia de la miner&iacute,a espa&ntilde,ola. Cinco espaciosas y luminosas salas sirven de magn&iacute,fico marco para esta colecci&oacute,n:<br />- Sala I: Introduci&oacute,n y mineralog&iacute,a<br />- Sala II: Iluminaci&oacute,n, protecci&oacute,n y perforaci&oacute,n<br />- Sala III: Perforaci&oacute,n y arrastre<br />- Sala IV: Lavado, Criba y Laboratorios<br />- Sala V: Fragua y D&iacute,a a D&iacute,a</p>",http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-36-13p_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-36-14p_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-36-18p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-36-16p_g.JPG,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-36-17p_g.jpg,http://www.murciaturistica.es/webs/murciaturistica/fotos/1/museos/recurso-1-36-15p_g.JPG,,,,,,,,
